PARAMETER,YEAR,LAT,LON,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OCT,NOV,DEC,ANN,20Yavg
ALLSKY_SFC_SW_DNI,2017,31.25,-3.75,7.79,6.82,8.25,6.35,6.69,6.4,6.23,6.13,6.06,7.03,6.94,7.34,6.84,
ALLSKY_SFC_SW_DNI,2017,31.25,-4.25,7.64,6.7,8.05,6.42,6.6,6.4,6.32,5.99,6.13,7.02,6.87,7.32,6.79,
ALLSKY_SFC_SW_DNI,2017,31.25,-4.75,7.64,6.7,8.05,6.42,6.6,6.4,6.32,5.99,6.13,7.02,6.87,7.32,6.79,
ALLSKY_SFC_SW_DNI,2017,31.25,-5.25,7.16,6.54,8.01,5.99,6.7,5.8,6.78,5.17,6.37,6.34,6.78,7.64,6.61,
ALLSKY_SFC_SW_DNI,2017,31.25,-5.75,7.16,6.54,8.01,5.99,6.7,5.8,6.78,5.17,6.37,6.34,6.78,7.64,6.61,
ALLSKY_SFC_SW_DNI,2017,31.25,-6.25,6.79,6.15,7.81,5.99,6.62,5.75,6.68,4.83,6.56,6.02,6.6,7.62,6.46,
ALLSKY_SFC_SW_DNI,2017,31.25,-6.75,6.79,6.15,7.81,5.99,6.62,5.75,6.68,4.83,6.56,6.02,6.6,7.62,6.46,
ALLSKY_SFC_SW_DNI,2017,31.25,-7.25,6.41,6.11,7.41,6.07,6.38,6.67,7.75,5.48,7.15,5.89,6.44,7.35,6.6,
ALLSKY_SFC_SW_DNI,2017,31.25,-7.75,6.41,6.11,7.41,6.07,6.38,6.67,7.75,5.48,7.15,5.89,6.44,7.35,6.6,
ALLSKY_SFC_SW_DNI,2017,31.75,-3.25,7.79,6.82,8.25,6.35,6.69,6.4,6.23,6.13,6.06,7.03,6.94,7.34,6.84,
ALLSKY_SFC_SW_DNI,2017,31.75,-3.75,7.79,6.82,8.25,6.35,6.69,6.4,6.23,6.13,6.06,7.03,6.94,7.34,6.84,
ALLSKY_SFC_SW_DNI,2017,31.75,-4.25,7.64,6.7,8.05,6.42,6.6,6.4,6.32,5.99,6.13,7.02,6.87,7.32,6.79,
ALLSKY_SFC_SW_DNI,2017,31.75,-4.75,7.64,6.7,8.05,6.42,6.6,6.4,6.32,5.99,6.13,7.02,6.87,7.32,6.79,
ALLSKY_SFC_SW_DNI,2017,31.75,-5.25,7.16,6.54,8.01,5.99,6.7,5.8,6.78,5.17,6.37,6.34,6.78,7.64,6.61,
ALLSKY_SFC_SW_DNI,2017,31.75,-5.75,7.16,6.54,8.01,5.99,6.7,5.8,6.78,5.17,6.37,6.34,6.78,7.64,6.61,
ALLSKY_SFC_SW_DNI,2017,31.75,-6.25,6.79,6.15,7.81,5.99,6.62,5.75,6.68,4.83,6.56,6.02,6.6,7.62,6.46,
ALLSKY_SFC_SW_DNI,2017,31.75,-6.75,6.79,6.15,7.81,5.99,6.62,5.75,6.68,4.83,6.56,6.02,6.6,7.62,6.46,
ALLSKY_SFC_SW_DNI,2017,31.75,-7.25,6.41,6.11,7.41,6.07,6.38,6.67,7.75,5.48,7.15,5.89,6.44,7.35,6.6,
ALLSKY_SFC_SW_DNI,2017,31.75,-7.75,6.41,6.11,7.41,6.07,6.38,6.67,7.75,5.48,7.15,5.89,6.44,7.35,6.6,
ALLSKY_SFC_SW_DNI,2017,32.25,-3.25,6.77,6.06,7.56,6.81,6.23,6.77,6.95,5.57,6.88,6.94,6.82,6.77,6.68,
ALLSKY_SFC_SW_DNI,2017,32.25,-3.75,6.77,6.06,7.56,6.81,6.23,6.77,6.95,5.57,6.88,6.94,6.82,6.77,6.68,
ALLSKY_SFC_SW_DNI,2017,32.25,-4.25,6.71,6.08,7.56,6.53,6.2,6.51,6.79,5.2,6.9,6.55,6.93,7.03,6.58,
ALLSKY_SFC_SW_DNI,2017,32.25,-4.75,6.71,6.08,7.56,6.53,6.2,6.51,6.79,5.2,6.9,6.55,6.93,7.03,6.58,
ALLSKY_SFC_SW_DNI,2017,32.25,-5.25,6.13,5.81,7.22,6.31,6.51,6.75,7.21,4.8,7.27,6.12,6.7,6.97,6.49,
ALLSKY_SFC_SW_DNI,2017,32.25,-5.75,6.13,5.81,7.22,6.31,6.51,6.75,7.21,4.8,7.27,6.12,6.7,6.97,6.49,
ALLSKY_SFC_SW_DNI,2017,32.25,-6.25,6.1,5.64,7.16,6.28,6.23,7.29,7.84,5.81,7.36,6.46,6.66,6.93,6.65,
ALLSKY_SFC_SW_DNI,2017,32.25,-6.75,6.1,5.64,7.16,6.28,6.23,7.29,7.84,5.81,7.36,6.46,6.66,6.93,6.65,
ALLSKY_SFC_SW_DNI,2017,32.25,-7.25,5.64,5.2,7.01,6.34,6.44,7.65,8.36,6.74,7.39,6.04,6.14,6.7,6.65,
ALLSKY_SFC_SW_DNI,2017,32.25,-7.75,5.64,5.2,7.01,6.34,6.44,7.65,8.36,6.74,7.39,6.04,6.14,6.7,6.65,
ALLSKY_SFC_SW_DNI,2017,32.75,-3.25,6.77,6.06,7.56,6.81,6.23,6.77,6.95,5.57,6.88,6.94,6.82,6.77,6.68,
ALLSKY_SFC_SW_DNI,2017,32.75,-3.75,6.77,6.06,7.56,6.81,6.23,6.77,6.95,5.57,6.88,6.94,6.82,6.77,6.68,
ALLSKY_SFC_SW_DNI,2017,32.75,-4.25,6.71,6.08,7.56,6.53,6.2,6.51,6.79,5.2,6.9,6.55,6.93,7.03,6.58,
ALLSKY_SFC_SW_DNI,2017,32.75,-4.75,6.71,6.08,7.56,6.53,6.2,6.51,6.79,5.2,6.9,6.55,6.93,7.03,6.58,
ALLSKY_SFC_SW_DNI,2017,32.75,-5.25,6.13,5.81,7.22,6.31,6.51,6.75,7.21,4.8,7.27,6.12,6.7,6.97,6.49,
ALLSKY_SFC_SW_DNI,2017,32.75,-5.75,6.13,5.81,7.22,6.31,6.51,6.75,7.21,4.8,7.27,6.12,6.7,6.97,6.49,
ALLSKY_SFC_SW_DNI,2017,32.75,-6.25,6.1,5.64,7.16,6.28,6.23,7.29,7.84,5.81,7.36,6.46,6.66,6.93,6.65,
ALLSKY_SFC_SW_DNI,2017,32.75,-6.75,6.1,5.64,7.16,6.28,6.23,7.29,7.84,5.81,7.36,6.46,6.66,6.93,6.65,
ALLSKY_SFC_SW_DNI,2017,32.75,-7.25,5.64,5.2,7.01,6.34,6.44,7.65,8.36,6.74,7.39,6.04,6.14,6.7,6.65,
ALLSKY_SFC_SW_DNI,2017,32.75,-7.75,5.64,5.2,7.01,6.34,6.44,7.65,8.36,6.74,7.39,6.04,6.14,6.7,6.65,
ALLSKY_SFC_SW_DNI,2018,29.75,-3.25,5.56,6.82,8.2,7.68,7.75,8.32,6.17,4.71,4.77,6.32,6.37,7.6,6.69,
ALLSKY_SFC_SW_DNI,2018,29.75,-3.75,5.56,6.82,8.2,7.68,7.75,8.32,6.17,4.71,4.77,6.32,6.37,7.6,6.69,
ALLSKY_SFC_SW_DNI,2018,29.75,-4.25,5.92,7.04,8.08,7.6,7.8,8.27,5.99,4.74,4.81,6.37,6.26,7.7,6.71,
ALLSKY_SFC_SW_DNI,2018,29.75,-4.75,5.92,7.04,8.08,7.6,7.8,8.27,5.99,4.74,4.81,6.37,6.26,7.7,6.71,
ALLSKY_SFC_SW_DNI,2018,29.75,-5.25,6.52,6.93,8.3,8.07,8.43,9.24,5.5,4.78,4.84,6.59,6.41,7.57,6.93,
ALLSKY_SFC_SW_DNI,2018,29.75,-5.75,6.52,6.93,8.3,8.07,8.43,9.24,5.5,4.78,4.84,6.59,6.41,7.57,6.93,
ALLSKY_SFC_SW_DNI,2018,29.75,-6.25,6.35,6.88,8.61,8.1,8.52,9.25,5.31,4.7,4.61,6.53,6.65,7.78,6.94,
ALLSKY_SFC_SW_DNI,2018,29.75,-6.75,6.35,6.88,8.61,8.1,8.52,9.25,5.31,4.7,4.61,6.53,6.65,7.78,6.94,
ALLSKY_SFC_SW_DNI,2018,29.75,-7.25,6.74,6.89,8.39,8.09,8.84,9.57,5.45,5.39,4.7,6.27,6.95,7.95,7.1,
ALLSKY_SFC_SW_DNI,2018,29.75,-7.75,6.74,6.89,8.39,8.09,8.84,9.57,5.45,5.39,4.7,6.27,6.95,7.95,7.1,
ALLSKY_SFC_SW_DNI,2018,30.25,-3.25,6.35,7.23,8.65,7.71,7.76,8.96,6.17,5.58,4.74,6.87,6.51,8,7.04,
ALLSKY_SFC_SW_DNI,2018,30.25,-3.75,6.35,7.23,8.65,7.71,7.76,8.96,6.17,5.58,4.74,6.87,6.51,8,7.04,
ALLSKY_SFC_SW_DNI,2018,30.25,-4.25,6.35,7.1,8.68,7.69,7.84,8.62,5.96,5.43,4.79,6.75,6.04,7.83,6.92,
ALLSKY_SFC_SW_DNI,2018,30.25,-4.75,6.35,7.1,8.68,7.69,7.84,8.62,5.96,5.43,4.79,6.75,6.04,7.83,6.92,
ALLSKY_SFC_SW_DNI,2018,30.25,-5.25,6.71,7.3,9.14,8.06,8.39,9.74,5.7,5.33,4.76,6.92,6.37,8.07,7.21,
ALLSKY_SFC_SW_DNI,2018,30.25,-5.75,6.71,7.3,9.14,8.06,8.39,9.74,5.7,5.33,4.76,6.92,6.37,8.07,7.21,
ALLSKY_SFC_SW_DNI,2018,30.25,-6.25,6.9,7.32,9.07,8.02,8.26,9.72,5.56,5.22,4.62,6.65,6.53,8.11,7.16,
ALLSKY_SFC_SW_DNI,2018,30.25,-6.75,6.9,7.32,9.07,8.02,8.26,9.72,5.56,5.22,4.62,6.65,6.53,8.11,7.16,
ALLSKY_SFC_SW_DNI,2018,30.25,-7.25,6.93,6.96,8.27,7.77,8.61,10.15,5.96,6.04,4.57,6.22,6.55,8.27,7.19,
ALLSKY_SFC_SW_DNI,2018,30.25,-7.75,6.93,6.96,8.27,7.77,8.61,10.15,5.96,6.04,4.57,6.22,6.55,8.27,7.19,
ALLSKY_SFC_SW_DNI,2018,30.75,-3.25,6.35,7.23,8.65,7.71,7.76,8.96,6.17,5.58,4.74,6.87,6.51,8,7.04,
ALLSKY_SFC_SW_DNI,2018,30.75,-3.75,6.35,7.23,8.65,7.71,7.76,8.96,6.17,5.58,4.74,6.87,6.51,8,7.04,
ALLSKY_SFC_SW_DNI,2018,30.75,-4.25,6.35,7.1,8.68,7.69,7.84,8.62,5.96,5.43,4.79,6.75,6.04,7.83,6.92,
ALLSKY_SFC_SW_DNI,2018,30.75,-4.75,6.35,7.1,8.68,7.69,7.84,8.62,5.96,5.43,4.79,6.75,6.04,7.83,6.92,
ALLSKY_SFC_SW_DNI,2018,30.75,-5.25,6.71,7.3,9.14,8.06,8.39,9.74,5.7,5.33,4.76,6.92,6.37,8.07,7.21,
ALLSKY_SFC_SW_DNI,2018,30.75,-5.75,6.71,7.3,9.14,8.06,8.39,9.74,5.7,5.33,4.76,6.92,6.37,8.07,7.21,
ALLSKY_SFC_SW_DNI,2018,30.75,-6.25,6.9,7.32,9.07,8.02,8.26,9.72,5.56,5.22,4.62,6.65,6.53,8.11,7.16,
ALLSKY_SFC_SW_DNI,2018,30.75,-6.75,6.9,7.32,9.07,8.02,8.26,9.72,5.56,5.22,4.62,6.65,6.53,8.11,7.16,
ALLSKY_SFC_SW_DNI,2018,30.75,-7.25,6.93,6.96,8.27,7.77,8.61,10.15,5.96,6.04,4.57,6.22,6.55,8.27,7.19,
ALLSKY_SFC_SW_DNI,2018,30.75,-7.75,6.93,6.96,8.27,7.77,8.61,10.15,5.96,6.04,4.57,6.22,6.55,8.27,7.19,
ALLSKY_SFC_SW_DNI,2018,31.25,-3.25,6.12,7.18,8.44,7.48,7.36,8.62,5.89,5.53,4.74,6.5,6.47,7.99,6.86,
ALLSKY_SFC_SW_DNI,2018,31.25,-3.75,6.12,7.18,8.44,7.48,7.36,8.62,5.89,5.53,4.74,6.5,6.47,7.99,6.86,
ALLSKY_SFC_SW_DNI,2018,31.25,-4.25,6.27,7.28,8.4,7.53,7.45,8.55,5.8,5.39,4.84,6.33,6.19,7.91,6.82,
ALLSKY_SFC_SW_DNI,2018,31.25,-4.75,6.27,7.28,8.4,7.53,7.45,8.55,5.8,5.39,4.84,6.33,6.19,7.91,6.82,
ALLSKY_SFC_SW_DNI,2018,31.25,-5.25,6.12,6.17,8.03,7.15,7.21,9.05,5.04,4.9,4.4,5.78,5.75,7.91,6.46,
ALLSKY_SFC_SW_DNI,2018,31.25,-5.75,6.12,6.17,8.03,7.15,7.21,9.05,5.04,4.9,4.4,5.78,5.75,7.91,6.46,
ALLSKY_SFC_SW_DNI,2018,31.25,-6.25,5.9,6.14,7.38,6.16,6.64,8.93,5.59,5.48,4.41,5.73,5.82,7.8,6.33,
ALLSKY_SFC_SW_DNI,2018,31.25,-6.75,5.9,6.14,7.38,6.16,6.64,8.93,5.59,5.48,4.41,5.73,5.82,7.8,6.33,
ALLSKY_SFC_SW_DNI,2018,31.25,-7.25,5.78,6.06,7.2,5.77,6.05,8.79,6.37,6.65,5.05,5.65,5.8,7.64,6.4,
ALLSKY_SFC_SW_DNI,2018,31.25,-7.75,5.78,6.06,7.2,5.77,6.05,8.79,6.37,6.65,5.05,5.65,5.8,7.64,6.4,
ALLSKY_SFC_SW_DNI,2018,31.75,-3.25,6.12,7.18,8.44,7.48,7.36,8.62,5.89,5.53,4.74,6.5,6.47,7.99,6.86,
ALLSKY_SFC_SW_DNI,2018,31.75,-3.75,6.12,7.18,8.44,7.48,7.36,8.62,5.89,5.53,4.74,6.5,6.47,7.99,6.86,
ALLSKY_SFC_SW_DNI,2018,31.75,-4.25,6.27,7.28,8.4,7.53,7.45,8.55,5.8,5.39,4.84,6.33,6.19,7.91,6.82,
ALLSKY_SFC_SW_DNI,2018,31.75,-4.75,6.27,7.28,8.4,7.53,7.45,8.55,5.8,5.39,4.84,6.33,6.19,7.91,6.82,
ALLSKY_SFC_SW_DNI,2018,31.75,-5.25,6.12,6.17,8.03,7.15,7.21,9.05,5.04,4.9,4.4,5.78,5.75,7.91,6.46,
ALLSKY_SFC_SW_DNI,2018,31.75,-5.75,6.12,6.17,8.03,7.15,7.21,9.05,5.04,4.9,4.4,5.78,5.75,7.91,6.46,
ALLSKY_SFC_SW_DNI,2018,31.75,-6.25,5.9,6.14,7.38,6.16,6.64,8.93,5.59,5.48,4.41,5.73,5.82,7.8,6.33,
ALLSKY_SFC_SW_DNI,2018,31.75,-6.75,5.9,6.14,7.38,6.16,6.64,8.93,5.59,5.48,4.41,5.73,5.82,7.8,6.33,
ALLSKY_SFC_SW_DNI,2018,31.75,-7.25,5.78,6.06,7.2,5.77,6.05,8.79,6.37,6.65,5.05,5.65,5.8,7.64,6.4,
ALLSKY_SFC_SW_DNI,2018,31.75,-7.75,5.78,6.06,7.2,5.77,6.05,8.79,6.37,6.65,5.05,5.65,5.8,7.64,6.4,
ALLSKY_SFC_SW_DNI,2018,32.25,-3.25,5.52,6.69,7.08,6.31,6.54,8.45,5.57,5.67,4.61,5.41,5.86,7.38,6.25,
ALLSKY_SFC_SW_DNI,2018,32.25,-3.75,5.52,6.69,7.08,6.31,6.54,8.45,5.57,5.67,4.61,5.41,5.86,7.38,6.25,
ALLSKY_SFC_SW_DNI,2018,32.25,-4.25,5.66,6.65,7.12,6.19,6.62,8.54,5.69,5.71,4.77,5.28,5.85,7.66,6.31,
ALLSKY_SFC_SW_DNI,2018,32.25,-4.75,5.66,6.65,7.12,6.19,6.62,8.54,5.69,5.71,4.77,5.28,5.85,7.66,6.31,
ALLSKY_SFC_SW_DNI,2018,32.25,-5.25,5.05,5.56,5.58,5,6.25,8.77,6.02,6.17,4.86,4.81,5.26,7.33,5.89,
ALLSKY_SFC_SW_DNI,2018,32.25,-5.75,5.05,5.56,5.58,5,6.25,8.77,6.02,6.17,4.86,4.81,5.26,7.33,5.89,
ALLSKY_SFC_SW_DNI,2018,32.25,-6.25,5.2,5.98,5.45,4.86,6.09,8.7,6.83,7.27,5.62,4.9,5.25,7.17,6.11,
ALLSKY_SFC_SW_DNI,2018,32.25,-6.75,5.2,5.98,5.45,4.86,6.09,8.7,6.83,7.27,5.62,4.9,5.25,7.17,6.11,
ALLSKY_SFC_SW_DNI,2018,32.25,-7.25,5.11,6.11,5.78,5.78,6.49,8.7,7.44,7.57,5.97,4.85,5.22,6.79,6.32,
ALLSKY_SFC_SW_DNI,2018,32.25,-7.75,5.11,6.11,5.78,5.78,6.49,8.7,7.44,7.57,5.97,4.85,5.22,6.79,6.32,
ALLSKY_SFC_SW_DNI,2018,32.75,-3.25,5.52,6.69,7.08,6.31,6.54,8.45,5.57,5.67,4.61,5.41,5.86,7.38,6.25,
ALLSKY_SFC_SW_DNI,2018,32.75,-3.75,5.52,6.69,7.08,6.31,6.54,8.45,5.57,5.67,4.61,5.41,5.86,7.38,6.25,
ALLSKY_SFC_SW_DNI,2018,32.75,-4.25,5.66,6.65,7.12,6.19,6.62,8.54,5.69,5.71,4.77,5.28,5.85,7.66,6.31,
ALLSKY_SFC_SW_DNI,2018,32.75,-4.75,5.66,6.65,7.12,6.19,6.62,8.54,5.69,5.71,4.77,5.28,5.85,7.66,6.31,
ALLSKY_SFC_SW_DNI,2018,32.75,-5.25,5.05,5.56,5.58,5,6.25,8.77,6.02,6.17,4.86,4.81,5.26,7.33,5.89,
ALLSKY_SFC_SW_DNI,2018,32.75,-5.75,5.05,5.56,5.58,5,6.25,8.77,6.02,6.17,4.86,4.81,5.26,7.33,5.89,
ALLSKY_SFC_SW_DNI,2018,32.75,-6.25,5.2,5.98,5.45,4.86,6.09,8.7,6.83,7.27,5.62,4.9,5.25,7.17,6.11,
ALLSKY_SFC_SW_DNI,2018,32.75,-6.75,5.2,5.98,5.45,4.86,6.09,8.7,6.83,7.27,5.62,4.9,5.25,7.17,6.11,
ALLSKY_SFC_SW_DNI,2018,32.75,-7.25,5.11,6.11,5.78,5.78,6.49,8.7,7.44,7.57,5.97,4.85,5.22,6.79,6.32,
ALLSKY_SFC_SW_DNI,2018,32.75,-7.75,5.11,6.11,5.78,5.78,6.49,8.7,7.44,7.57,5.97,4.85,5.22,6.79,6.32,
ALLSKY_SFC_SW_DNI,2019,29.75,-3.25,7.33,7.46,6.44,7.67,7.44,8.11,5.61,5.58,5.95,6.82,6.9,6.59,6.82,
ALLSKY_SFC_SW_DNI,2019,29.75,-3.75,7.33,7.46,6.44,7.67,7.44,8.11,5.61,5.58,5.95,6.82,6.9,6.59,6.82,
ALLSKY_SFC_SW_DNI,2019,29.75,-4.25,7.28,7.69,6.58,7.9,7.49,7.97,5.68,5.08,5.9,6.87,6.85,6.43,6.8,
ALLSKY_SFC_SW_DNI,2019,29.75,-4.75,7.28,7.69,6.58,7.9,7.49,7.97,5.68,5.08,5.9,6.87,6.85,6.43,6.8,
ALLSKY_SFC_SW_DNI,2019,29.75,-5.25,7.84,7.87,6.88,8.07,7.77,8.75,5.88,4.89,6.23,6.65,6.7,6.54,6.99,
ALLSKY_SFC_SW_DNI,2019,29.75,-5.75,7.84,7.87,6.88,8.07,7.77,8.75,5.88,4.89,6.23,6.65,6.7,6.54,6.99,
ALLSKY_SFC_SW_DNI,2019,29.75,-6.25,8.25,7.82,6.83,7.9,7.64,8.65,5.85,4.79,6.23,6.72,6.74,6.69,7,
ALLSKY_SFC_SW_DNI,2019,29.75,-6.75,8.25,7.82,6.83,7.9,7.64,8.65,5.85,4.79,6.23,6.72,6.74,6.69,7,
ALLSKY_SFC_SW_DNI,2019,29.75,-7.25,8.45,7.61,7.39,7.69,8.03,9.36,6.98,5.2,6.8,6.78,6.83,6.65,7.31,
ALLSKY_SFC_SW_DNI,2019,29.75,-7.75,8.45,7.61,7.39,7.69,8.03,9.36,6.98,5.2,6.8,6.78,6.83,6.65,7.31,
ALLSKY_SFC_SW_DNI,2019,30.25,-3.25,7.94,7.91,6.94,7.91,8.02,8.74,5.97,5.11,5.79,7.19,7.3,6.82,7.13,
ALLSKY_SFC_SW_DNI,2019,30.25,-3.75,7.94,7.91,6.94,7.91,8.02,8.74,5.97,5.11,5.79,7.19,7.3,6.82,7.13,
ALLSKY_SFC_SW_DNI,2019,30.25,-4.25,7.69,8.09,6.96,7.95,8.02,8.53,6.12,5.26,6.01,6.96,7.01,6.63,7.09,
ALLSKY_SFC_SW_DNI,2019,30.25,-4.75,7.69,8.09,6.96,7.95,8.02,8.53,6.12,5.26,6.01,6.96,7.01,6.63,7.09,
ALLSKY_SFC_SW_DNI,2019,30.25,-5.25,8.35,8.19,7.35,8.09,8.22,9.55,6.52,5.31,6.62,7.13,7.15,6.91,7.44,
ALLSKY_SFC_SW_DNI,2019,30.25,-5.75,8.35,8.19,7.35,8.09,8.22,9.55,6.52,5.31,6.62,7.13,7.15,6.91,7.44,
ALLSKY_SFC_SW_DNI,2019,30.25,-6.25,8.49,8.27,7.09,7.85,7.9,9.47,6.64,5.23,6.55,6.87,7.15,7,7.36,
ALLSKY_SFC_SW_DNI,2019,30.25,-6.75,8.49,8.27,7.09,7.85,7.9,9.47,6.64,5.23,6.55,6.87,7.15,7,7.36,
ALLSKY_SFC_SW_DNI,2019,30.25,-7.25,8.58,8.01,7.35,7.43,8.38,9.86,7.91,5.31,6.97,7.16,7.03,6.63,7.55,
ALLSKY_SFC_SW_DNI,2019,30.25,-7.75,8.58,8.01,7.35,7.43,8.38,9.86,7.91,5.31,6.97,7.16,7.03,6.63,7.55,
ALLSKY_SFC_SW_DNI,2019,30.75,-3.25,7.94,7.91,6.94,7.91,8.02,8.74,5.97,5.11,5.79,7.19,7.3,6.82,7.13,
ALLSKY_SFC_SW_DNI,2019,30.75,-3.75,7.94,7.91,6.94,7.91,8.02,8.74,5.97,5.11,5.79,7.19,7.3,6.82,7.13,
ALLSKY_SFC_SW_DNI,2019,30.75,-4.25,7.69,8.09,6.96,7.95,8.02,8.53,6.12,5.26,6.01,6.96,7.01,6.63,7.09,
ALLSKY_SFC_SW_DNI,2019,30.75,-4.75,7.69,8.09,6.96,7.95,8.02,8.53,6.12,5.26,6.01,6.96,7.01,6.63,7.09,
ALLSKY_SFC_SW_DNI,2019,30.75,-5.25,8.35,8.19,7.35,8.09,8.22,9.55,6.52,5.31,6.62,7.13,7.15,6.91,7.44,
ALLSKY_SFC_SW_DNI,2019,30.75,-5.75,8.35,8.19,7.35,8.09,8.22,9.55,6.52,5.31,6.62,7.13,7.15,6.91,7.44,
ALLSKY_SFC_SW_DNI,2019,30.75,-6.25,8.49,8.27,7.09,7.85,7.9,9.47,6.64,5.23,6.55,6.87,7.15,7,7.36,
ALLSKY_SFC_SW_DNI,2019,30.75,-6.75,8.49,8.27,7.09,7.85,7.9,9.47,6.64,5.23,6.55,6.87,7.15,7,7.36,
ALLSKY_SFC_SW_DNI,2019,30.75,-7.25,8.58,8.01,7.35,7.43,8.38,9.86,7.91,5.31,6.97,7.16,7.03,6.63,7.55,
ALLSKY_SFC_SW_DNI,2019,30.75,-7.75,8.58,8.01,7.35,7.43,8.38,9.86,7.91,5.31,6.97,7.16,7.03,6.63,7.55,
ALLSKY_SFC_SW_DNI,2019,31.25,-3.25,7.96,7.8,6.67,7.12,8.03,8.6,5.93,5.26,5.6,6.89,7.14,6.64,6.96,
ALLSKY_SFC_SW_DNI,2019,31.25,-3.75,7.96,7.8,6.67,7.12,8.03,8.6,5.93,5.26,5.6,6.89,7.14,6.64,6.96,
ALLSKY_SFC_SW_DNI,2019,31.25,-4.25,8.11,7.97,6.69,7.01,7.8,8.63,5.96,5.16,5.91,6.65,6.85,6.62,6.94,
ALLSKY_SFC_SW_DNI,2019,31.25,-4.75,8.11,7.97,6.69,7.01,7.8,8.63,5.96,5.16,5.91,6.65,6.85,6.62,6.94,
ALLSKY_SFC_SW_DNI,2019,31.25,-5.25,8,7.86,6.34,6.61,7.32,9.12,6.32,4.67,5.72,6.46,6.6,6.16,6.75,
ALLSKY_SFC_SW_DNI,2019,31.25,-5.75,8,7.86,6.34,6.61,7.32,9.12,6.32,4.67,5.72,6.46,6.6,6.16,6.75,
ALLSKY_SFC_SW_DNI,2019,31.25,-6.25,8.07,7.76,6.41,6.24,7.93,9.43,6.96,5.24,6.48,6.8,6.92,6.16,7.02,
ALLSKY_SFC_SW_DNI,2019,31.25,-6.75,8.07,7.76,6.41,6.24,7.93,9.43,6.96,5.24,6.48,6.8,6.92,6.16,7.02,
ALLSKY_SFC_SW_DNI,2019,31.25,-7.25,7.78,7.44,6.72,6.32,8.59,9.42,8.18,5.87,7,6.87,6.53,5.99,7.22,
ALLSKY_SFC_SW_DNI,2019,31.25,-7.75,7.78,7.44,6.72,6.32,8.59,9.42,8.18,5.87,7,6.87,6.53,5.99,7.22,
ALLSKY_SFC_SW_DNI,2019,31.75,-3.25,7.96,7.8,6.67,7.12,8.03,8.6,5.93,5.26,5.6,6.89,7.14,6.64,6.96,
ALLSKY_SFC_SW_DNI,2019,31.75,-3.75,7.96,7.8,6.67,7.12,8.03,8.6,5.93,5.26,5.6,6.89,7.14,6.64,6.96,
ALLSKY_SFC_SW_DNI,2019,31.75,-4.25,8.11,7.97,6.69,7.01,7.8,8.63,5.96,5.16,5.91,6.65,6.85,6.62,6.94,
ALLSKY_SFC_SW_DNI,2019,31.75,-4.75,8.11,7.97,6.69,7.01,7.8,8.63,5.96,5.16,5.91,6.65,6.85,6.62,6.94,
ALLSKY_SFC_SW_DNI,2019,31.75,-5.25,8,7.86,6.34,6.61,7.32,9.12,6.32,4.67,5.72,6.46,6.6,6.16,6.75,
ALLSKY_SFC_SW_DNI,2019,31.75,-5.75,8,7.86,6.34,6.61,7.32,9.12,6.32,4.67,5.72,6.46,6.6,6.16,6.75,
ALLSKY_SFC_SW_DNI,2019,31.75,-6.25,8.07,7.76,6.41,6.24,7.93,9.43,6.96,5.24,6.48,6.8,6.92,6.16,7.02,
ALLSKY_SFC_SW_DNI,2019,31.75,-6.75,8.07,7.76,6.41,6.24,7.93,9.43,6.96,5.24,6.48,6.8,6.92,6.16,7.02,
ALLSKY_SFC_SW_DNI,2019,31.75,-7.25,7.78,7.44,6.72,6.32,8.59,9.42,8.18,5.87,7,6.87,6.53,5.99,7.22,
ALLSKY_SFC_SW_DNI,2019,31.75,-7.75,7.78,7.44,6.72,6.32,8.59,9.42,8.18,5.87,7,6.87,6.53,5.99,7.22,
ALLSKY_SFC_SW_DNI,2019,32.25,-3.25,7.3,7.26,6.49,6.32,8.06,8.77,6.34,5.49,5.67,6.63,6.27,5.59,6.68,
ALLSKY_SFC_SW_DNI,2019,32.25,-3.75,7.3,7.26,6.49,6.32,8.06,8.77,6.34,5.49,5.67,6.63,6.27,5.59,6.68,
ALLSKY_SFC_SW_DNI,2019,32.25,-4.25,7.58,7.89,6.5,6.34,8.12,8.91,6.53,5.19,5.65,6.68,6.2,5.95,6.79,
ALLSKY_SFC_SW_DNI,2019,32.25,-4.75,7.58,7.89,6.5,6.34,8.12,8.91,6.53,5.19,5.65,6.68,6.2,5.95,6.79,
ALLSKY_SFC_SW_DNI,2019,32.25,-5.25,7.28,7.73,6.42,5.85,8.73,9.9,7.55,5.58,6.2,6.74,5.58,5.53,6.92,
ALLSKY_SFC_SW_DNI,2019,32.25,-5.75,7.28,7.73,6.42,5.85,8.73,9.9,7.55,5.58,6.2,6.74,5.58,5.53,6.92,
ALLSKY_SFC_SW_DNI,2019,32.25,-6.25,7.16,7.53,6.67,6.29,9.03,9.9,8.14,6.92,6.98,6.86,5.64,5.54,7.22,
ALLSKY_SFC_SW_DNI,2019,32.25,-6.75,7.16,7.53,6.67,6.29,9.03,9.9,8.14,6.92,6.98,6.86,5.64,5.54,7.22,
ALLSKY_SFC_SW_DNI,2019,32.25,-7.25,6.4,6.95,6.92,6.52,9.23,9.81,8.83,7.58,7.13,6.78,5.36,5.21,7.23,
